얇다	to be thin	종이가 *얇다*|옷이 *얇다*|입술이 *얇다*	paper is thin|clothes are thin|lips are thin	[sound:row1331_chunk1.wav]|[sound:row1331_chunk2.wav]|[sound:row1331_chunk3.wav]
양념	seasoning	*양념을* 하다|고기 *양념*|*양념* 치킨	to season|meat seasoning|seasoned chicken	[sound:row1332_chunk1.wav]|[sound:row1332_chunk2.wav]|[sound:row1332_chunk3.wav]
웬일	what matter	이게 *웬일*이야?|*웬일로* 왔어?|*웬일인지* 모르다	what's going on?|what brings you here?|not know why	[sound:row1333_chunk1.wav]|[sound:row1333_chunk2.wav]|[sound:row1333_chunk3.wav]
일기	diary	*일기를* 쓰다|그림 *일기*|*일기*장	to write a diary|picture diary|diary book	[sound:row1334_chunk1.wav]|[sound:row1334_chunk2.wav]|[sound:row1334_chunk3.wav]
절대	never	*절대* 안 돼|*절대* 비밀|*절대* 잊지 마	absolutely not|top secret|never forget	[sound:row1335_chunk1.wav]|[sound:row1335_chunk2.wav]|[sound:row1335_chunk3.wav]
창고	warehouse	물건 *창고*|*창고에* 쌓다|오래된 *창고*	storage warehouse|to stack in the warehouse|old warehouse	[sound:row1336_chunk1.wav]|[sound:row1336_chunk2.wav]|[sound:row1336_chunk3.wav]
파	green onion	*파를* 썰다|*파* 한 단|대*파*	to chop green onions|a bundle of green onions|large green onion	[sound:row1337_chunk1.wav]|[sound:row1337_chunk2.wav]|[sound:row1337_chunk3.wav]
학원	private academy	영어 *학원*|*학원에* 다니다|태권도 *학원*	English academy|to go to an academy|Taekwondo academy	[sound:row1338_chunk1.wav]|[sound:row1338_chunk2.wav]|[sound:row1338_chunk3.wav]
버터	butter	*버터를* 바르다|*버터* 냄새|*버터로* 굽다	to spread butter|smell of butter|to grill with butter	[sound:row1339_chunk1.wav]|[sound:row1339_chunk2.wav]|[sound:row1339_chunk3.wav]
아이	oh	*아이*, 깜짝이야|*아이*, 몰라|*아이*, 참	oh, you startled me|oh, I don't know|oh, really	[sound:row1340_chunk1.wav]|[sound:row1340_chunk2.wav]|[sound:row1340_chunk3.wav]
유치원	kindergarten	*유치원* 교사|*유치원에* 가다|*유치원* 아이들	kindergarten teacher|to go to kindergarten|kindergarten kids	[sound:row1341_chunk1.wav]|[sound:row1341_chunk2.wav]|[sound:row1341_chunk3.wav]
전공	major	*전공* 서적|수학을 *전공하다*|*전공이* 뭐야?	major books|to major in math|what's your major?	[sound:row1342_chunk1.wav]|[sound:row1342_chunk2.wav]|[sound:row1342_chunk3.wav]
종일	all day	하루 *종일*|*종일* 비가 오다|*종일* 기다리다	all day long|it rains all day|to wait all day	[sound:row1343_chunk1.wav]|[sound:row1343_chunk2.wav]|[sound:row1343_chunk3.wav]
좋아지다	to get better	기분이 *좋아지다*|건강이 *좋아지다*|날씨가 *좋아지다*	to feel better|health improves|weather gets better	[sound:row1344_chunk1.wav]|[sound:row1344_chunk2.wav]|[sound:row1344_chunk3.wav]
추위	cold	겨울 *추위*|*추위를* 타다|매서운 *추위*	winter cold|to be sensitive to cold|biting cold	[sound:row1345_chunk1.wav]|[sound:row1345_chunk2.wav]|[sound:row1345_chunk3.wav]
토마토	tomato	*토마토* 주스|잘 익은 *토마토*|방울 *토마토*	tomato juice|ripe tomato|cherry tomato	[sound:row1346_chunk1.wav]|[sound:row1346_chunk2.wav]|[sound:row1346_chunk3.wav]
파랗다	to be blue	하늘이 *파랗다*|*파란* 신호등|얼굴이 *파랗게* 질리다	the sky is blue|blue (green) light|to turn pale	[sound:row1347_chunk1.wav]|[sound:row1347_chunk2.wav]|[sound:row1347_chunk3.wav]
가져가다	to take	우산을 *가져가다*|짐을 *가져가다*|집으로 *가져가다*	to take an umbrella|to take luggage|to take home	[sound:row1348_chunk1.wav]|[sound:row1348_chunk2.wav]|[sound:row1348_chunk3.wav]
감자	potato	찐 *감자*|*감자* 칩|*감자를* 깎다	steamed potato|potato chips|to peel a potato	[sound:row1349_chunk1.wav]|[sound:row1349_chunk2.wav]|[sound:row1349_chunk3.wav]
갖다	to have	관심을 *갖다*|용기를 *갖다*|희망을 *갖다*	to have interest|to have courage|to have hope	[sound:row1350_chunk1.wav]|[sound:row1350_chunk2.wav]|[sound:row1350_chunk3.wav]
괴롭다	to be painful	마음이 *괴롭다*|몸이 *괴롭다*|*괴로운* 일	to be distressed|body is in pain|painful thing	[sound:row1351_chunk1.wav]|[sound:row1351_chunk2.wav]|[sound:row1351_chunk3.wav]
교통사고	traffic accident	*교통사고가* 나다|심각한 *교통사고*|*교통사고* 예방	a car accident occurs|serious car accident|prevention of traffic accidents	[sound:row1352_chunk1.wav]|[sound:row1352_chunk2.wav]|[sound:row1352_chunk3.wav]
군데	place	여러 *군데*|두 *군데*|한 *군데*만	several places|two places|only one place	[sound:row1353_chunk1.wav]|[sound:row1353_chunk2.wav]|[sound:row1353_chunk3.wav]
메시지	message	문자 *메시지*|*메시지를* 남기다|*메시지를* 보내다	text message|to leave a message|to send a message	[sound:row1354_chunk1.wav]|[sound:row1354_chunk2.wav]|[sound:row1354_chunk3.wav]
뺨	cheek	*뺨을* 때리다|붉은 *뺨*|*뺨에* 뽀뽀하다	to slap a cheek|red cheeks|to kiss on the cheek	[sound:row1355_chunk1.wav]|[sound:row1355_chunk2.wav]|[sound:row1355_chunk3.wav]
영원히	forever	*영원히* 사랑해|*영원히* 기억하다|*영원히* 남다	love you forever|to remember forever|to remain forever	[sound:row1356_chunk1.wav]|[sound:row1356_chunk2.wav]|[sound:row1356_chunk3.wav]
월급	salary	*월급* 날|*월급을* 받다|*월급이* 오르다	payday|to get paid|salary increases	[sound:row1357_chunk1.wav]|[sound:row1357_chunk2.wav]|[sound:row1357_chunk3.wav]
유행	fashion	*유행을* 따르다|최근 *유행하는* 옷|*유행이* 지나다	to follow a trend|recently trendy clothes|to be out of fashion	[sound:row1358_chunk1.wav]|[sound:row1358_chunk2.wav]|[sound:row1358_chunk3.wav]
이리	this way	*이리로* 오세요|*이리* 줘 봐|*이리저리* 살피다	please come this way|give it to me here|to look here and there	[sound:row1359_chunk1.wav]|[sound:row1359_chunk2.wav]|[sound:row1359_chunk3.wav]
제발	please	*제발* 도와주세요|*제발* 그만해|*제발* 부탁이야	please, help me|please stop it|I'm begging you	[sound:row1360_chunk1.wav]|[sound:row1360_chunk2.wav]|[sound:row1360_chunk3.wav]
가까이	near	집 *가까이*|*가까이* 오지 마|*가까이서* 보다	near the house|don't come close|to look from nearby	[sound:row1361_chunk1.wav]|[sound:row1361_chunk2.wav]|[sound:row1361_chunk3.wav]
가득하다	to be full	자신감이 *가득하다*|물이 *가득한* 컵|기쁨이 *가득하다*	to be full of confidence|a cup full of water|to be filled with joy	[sound:row1362_chunk1.wav]|[sound:row1362_chunk2.wav]|[sound:row1362_chunk3.wav]
각자	each	*각자* 내다|*각자* 준비하다|*각자* 맡은 일	to pay individually|to prepare respectively|the task each person took	[sound:row1363_chunk1.wav]|[sound:row1363_chunk2.wav]|[sound:row1363_chunk3.wav]
물고기	fish	*물고기를* 잡다|키우는 *물고기*|바다 *물고기*	to catch a fish|pet fish|sea fish	[sound:row1364_chunk1.wav]|[sound:row1364_chunk2.wav]|[sound:row1364_chunk3.wav]
부탁	favor	*부탁을* 들어주다|어려운 *부탁*|*부탁* 하나 해도 될까?	to grant a favor|difficult request|can I ask a favor?	[sound:row1365_chunk1.wav]|[sound:row1365_chunk2.wav]|[sound:row1365_chunk3.wav]
상자	box	종이 *상자*|*상자에* 담다|커다란 *상자*	paper box|to put in a box|large box	[sound:row1366_chunk1.wav]|[sound:row1366_chunk2.wav]|[sound:row1366_chunk3.wav]
새해	New Year	*새해* 복 많이 받으세요|*새해* 계획|*새해* 아침	Happy New Year|New Year's plan|New Year's morning	[sound:row1367_chunk1.wav]|[sound:row1367_chunk2.wav]|[sound:row1367_chunk3.wav]
얼음	ice	*얼음이* 얼다|*얼음을* 넣다|차가운 *얼음*	ice freezes|to add ice|cold ice	[sound:row1368_chunk1.wav]|[sound:row1368_chunk2.wav]|[sound:row1368_chunk3.wav]
점수	score	시험 *점수*|*점수가* 높다|*점수를* 매기다	test score|score is high|to grade	[sound:row1369_chunk1.wav]|[sound:row1369_chunk2.wav]|[sound:row1369_chunk3.wav]
통장	bankbook	*통장을* 만들다|*통장* 잔고|은행 *통장*	to open an account|bankbook balance|bankbook	[sound:row1370_chunk1.wav]|[sound:row1370_chunk2.wav]|[sound:row1370_chunk3.wav]
결심하다	to decide	유학을 *결심하다*|새롭게 *결심하다*|가기로 *결심했다*	to decide to study abroad|to make a new resolution|decided to go	[sound:row1371_chunk1.wav]|[sound:row1371_chunk2.wav]|[sound:row1371_chunk3.wav]
경기장	stadium	축구 *경기장*|*경기장에* 모이다|넓은 *경기장*	soccer stadium|to gather at the stadium|vast stadium	[sound:row1372_chunk1.wav]|[sound:row1372_chunk2.wav]|[sound:row1372_chunk3.wav]
고장	breakdown	컴퓨터 *고장*|*고장이* 나다|*고장을* 고치다	computer breakdown|to break down|to fix a breakdown	[sound:row1373_chunk1.wav]|[sound:row1373_chunk2.wav]|[sound:row1373_chunk3.wav]
도시락	lunch box	*도시락을* 싸다|엄마표 *도시락*|*도시락* 통	to pack a lunch|mom's lunch box|lunch box container	[sound:row1374_chunk1.wav]|[sound:row1374_chunk2.wav]|[sound:row1374_chunk3.wav]
요새	these days	*요새* 바쁘니?|*요새* 유행|*요새* 들어 자주	are you busy lately?|current trend|often these days	[sound:row1375_chunk1.wav]|[sound:row1375_chunk2.wav]|[sound:row1375_chunk3.wav]
자꾸만	repeatedly	*자꾸만* 생각나다|*자꾸만* 늦다|눈물이 *자꾸만* 나다	to keep thinking of it|to keep being late|tears keep falling	[sound:row1376_chunk1.wav]|[sound:row1376_chunk2.wav]|[sound:row1376_chunk3.wav]
짜증	irritation	*짜증이* 나다|*짜증을* 내다|심한 *짜증*	to get annoyed|to show irritation|heavy irritation	[sound:row1377_chunk1.wav]|[sound:row1377_chunk2.wav]|[sound:row1377_chunk3.wav]
첫날	first day	출근 *첫날*|여행 *첫날*|수업 *첫날*	first day at work|first day of the trip|first day of class	[sound:row1378_chunk1.wav]|[sound:row1378_chunk2.wav]|[sound:row1378_chunk3.wav]
무	radish	*무를* 썰다|매운 *무*|*무* 김치	to slice a radish|spicy radish|radish kimchi	[sound:row1379_chunk1.wav]|[sound:row1379_chunk2.wav]|[sound:row1379_chunk3.wav]
밉다	to be hateful	그가 정말 *밉다*|*미운* 사람|말투가 *밉다*	I really hate him|hateful person|the way of speaking is unpleasant	[sound:row1380_chunk1.wav]|[sound:row1380_chunk2.wav]|[sound:row1380_chunk3.wav]
익숙하다	to be familiar	일이 *익숙하다*|*익숙한* 얼굴|분위기가 *익숙하다*	to be used to the work|familiar face|the atmosphere is familiar	[sound:row1381_chunk1.wav]|[sound:row1381_chunk2.wav]|[sound:row1381_chunk3.wav]
잔치	feast	생일 *잔치*|*잔치를* 벌이다|마을 *잔치*	birthday party|to hold a feast|village festival	[sound:row1382_chunk1.wav]|[sound:row1382_chunk2.wav]|[sound:row1382_chunk3.wav]
전부	all	*전부* 먹다|*전부* 버리다|*전부* 얼마예요?	to eat everything|to throw away all|how much is it in total?	[sound:row1383_chunk1.wav]|[sound:row1383_chunk2.wav]|[sound:row1383_chunk3.wav]
차다	to be cold	손이 *차다*|*찬* 바람|공기가 *차다*	hands are cold|cold wind|the air is chilly	[sound:row1384_chunk1.wav]|[sound:row1384_chunk2.wav]|[sound:row1384_chunk3.wav]
치료하다	to treat	환자를 *치료하다*|병을 *치료하다*|상처를 *치료하다*	to treat a patient|to cure a disease|to treat a wound	[sound:row1385_chunk1.wav]|[sound:row1385_chunk2.wav]|[sound:row1385_chunk3.wav]
관광객	tourist	외국인 *관광객*|많은 *관광객*|*관광객들로* 붐비다	foreign tourist|many tourists|to be crowded with tourists	[sound:row1386_chunk1.wav]|[sound:row1386_chunk2.wav]|[sound:row1386_chunk3.wav]
국	soup	미역*국*|*국을* 끓이다|따뜻한 *국*	seaweed soup|to make soup|warm soup	[sound:row1387_chunk1.wav]|[sound:row1387_chunk2.wav]|[sound:row1387_chunk3.wav]
미술관	art gallery	*미술관* 관람|현대 *미술관*|*미술관에* 가다	visiting an art gallery|modern art museum|to go to an art museum	[sound:row1388_chunk1.wav]|[sound:row1388_chunk2.wav]|[sound:row1388_chunk3.wav]
여름철	summertime	*여름철* 날씨|*여름철* 휴가|무더운 *여름철*	summer weather|summer vacation|sweltering summertime	[sound:row1389_chunk1.wav]|[sound:row1389_chunk2.wav]|[sound:row1389_chunk3.wav]
저런	that kind of	*저런* 사람|*저런* 옷|*저런* 일	that kind of person|clothes like those|that sort of thing	[sound:row1390_chunk1.wav]|[sound:row1390_chunk2.wav]|[sound:row1390_chunk3.wav]
각자	each person	*각자의* 생각|*각자가* 책임지다|*각자* 다르다	each person's thought|each takes responsibility|each is different	[sound:row1391_chunk1.wav]|[sound:row1391_chunk2.wav]|[sound:row1391_chunk3.wav]
그해	that year	*그해* 여름|*그해* 겨울|*그해* 졸업했다	the summer of that year|the winter of that year|graduated that year	[sound:row1392_chunk1.wav]|[sound:row1392_chunk2.wav]|[sound:row1392_chunk3.wav]
꼭대기	top	산 *꼭대기*|건물 *꼭대기*|*꼭대기에* 올라가다	mountain top|top of the building|to go to the very top	[sound:row1393_chunk1.wav]|[sound:row1393_chunk2.wav]|[sound:row1393_chunk3.wav]
꺼지다	to go out	불이 *꺼지다*|전등이 *꺼지다*|컴퓨터가 *꺼졌다*	the fire/light goes out|the lamp turns off|the computer turned off	[sound:row1394_chunk1.wav]|[sound:row1394_chunk2.wav]|[sound:row1394_chunk3.wav]
끊어지다	to be cut	줄이 *끊어지다*|연락이 *끊어지다*|전화가 *끊어졌다*	the string breaks|to lose contact|the call was cut off	[sound:row1395_chunk1.wav]|[sound:row1395_chunk2.wav]|[sound:row1395_chunk3.wav]
만족하다	to be satisfied	결과에 *만족하다*|생활에 *만족하다*|충분히 *만족한다*	to be satisfied with the result|to be content with life|to be fully satisfied	[sound:row1396_chunk1.wav]|[sound:row1396_chunk2.wav]|[sound:row1396_chunk3.wav]
쇼	show	패션 *쇼*|마술 *쇼*|*쇼를* 보다	fashion show|magic show|to watch a show	[sound:row1397_chunk1.wav]|[sound:row1397_chunk2.wav]|[sound:row1397_chunk3.wav]
수학	math	*수학* 문제|*수학* 시간|*수학을* 포기하다	math problem|math class|to give up on math	[sound:row1398_chunk1.wav]|[sound:row1398_chunk2.wav]|[sound:row1398_chunk3.wav]
시어머니	mother-in-law	우리 *시어머니*|*시어머니와* 며느리|무서운 *시어머니*	my mother-in-law|mother-in-law and daughter-in-law|scary mother-in-law	[sound:row1399_chunk1.wav]|[sound:row1399_chunk2.wav]|[sound:row1399_chunk3.wav]
시집	in-laws' house	*시집* 식구들|*시집을* 가다|*시집*살이	in-law family|to get married (for a woman)|living with in-laws	[sound:row1400_chunk1.wav]|[sound:row1400_chunk2.wav]|[sound:row1400_chunk3.wav]
그립다	to miss	고향이 *그립다*|*그리운* 얼굴|부모님이 *그립다*	to miss one's hometown|longed-for face|to miss one's parents	[sound:row1401_chunk1.wav]|[sound:row1401_chunk2.wav]|[sound:row1401_chunk3.wav]
긴장하다	to be nervous	면접이라 *긴장하다*|너무 *긴장해서*|몸이 *긴장하다*	to be nervous for an interview|because I'm so nervous|body tenses up	[sound:row1402_chunk1.wav]|[sound:row1402_chunk2.wav]|[sound:row1402_chunk3.wav]
느리다	to be slow	걸음이 *느리다*|말투가 *느리다*|진행이 *느리다*	to be slow-footed|the way of speaking is slow|progress is slow	[sound:row1403_chunk1.wav]|[sound:row1403_chunk2.wav]|[sound:row1403_chunk3.wav]
똑똑하다	to be smart	머리가 *똑똑하다*|*똑똑한* 아이|행동이 *똑똑하다*	to be smart|smart child|to act clever	[sound:row1404_chunk1.wav]|[sound:row1404_chunk2.wav]|[sound:row1404_chunk3.wav]
사촌	cousin	*사촌* 동생|*사촌* 형|가까운 *사촌*	younger cousin|older male cousin|close cousin	[sound:row1405_chunk1.wav]|[sound:row1405_chunk2.wav]|[sound:row1405_chunk3.wav]
상	prize	*상을* 받다|최우수 *상*|*상을* 타다	to win a prize|grand prize|to get an award	[sound:row1406_chunk1.wav]|[sound:row1406_chunk2.wav]|[sound:row1406_chunk3.wav]
수입하다	to import	과일을 *수입하다*|쌀을 *수입하다*|외국에서 *수입하다*	to import fruit|to import rice|to import from abroad	[sound:row1407_chunk1.wav]|[sound:row1407_chunk2.wav]|[sound:row1407_chunk3.wav]
식다	to cool down	국이 *식다*|차 마시기 전에 *식다*|사랑이 *식다*	the soup cools down|to cool down before drinking tea|love cools off	[sound:row1408_chunk1.wav]|[sound:row1408_chunk2.wav]|[sound:row1408_chunk3.wav]
카운터	counter	*카운터에서* 계산하다|*카운터* 직원|호텔 *카운터*	to pay at the counter|counter staff|hotel counter	[sound:row1409_chunk1.wav]|[sound:row1409_chunk2.wav]|[sound:row1409_chunk3.wav]
하숙집	boarding house	*하숙집* 아주머니|*하숙집에* 살다|근처 *하숙집*	boarding house lady|to live in a boarding house|nearby boarding house	[sound:row1410_chunk1.wav]|[sound:row1410_chunk2.wav]|[sound:row1410_chunk3.wav]
가슴속	inside the chest	*가슴속* 깊이|*가슴속에* 묻다|*가슴속이* 답답하다	deep in one's heart|to keep in one's heart|to feel heavy in the chest	[sound:row1411_chunk1.wav]|[sound:row1411_chunk2.wav]|[sound:row1411_chunk3.wav]
다행히	fortunately	*다행히* 비가 안 온다|*다행히* 살았다|*다행히* 늦지 않았다	fortunately it's not raining|fortunately survived|fortunately not late	[sound:row1412_chunk1.wav]|[sound:row1412_chunk2.wav]|[sound:row1412_chunk3.wav]
동아리	club	축구 *동아리*|*동아리에* 가입하다|*동아리* 활동	soccer club|to join a club|club activity	[sound:row1413_chunk1.wav]|[sound:row1413_chunk2.wav]|[sound:row1413_chunk3.wav]
따라오다	to follow along	뒤를 *따라오다*|강아지가 *따라오다*|나를 *따라오너라*	to follow behind|the puppy follows along|follow me	[sound:row1414_chunk1.wav]|[sound:row1414_chunk2.wav]|[sound:row1414_chunk3.wav]
